nid,category
180,NULL
181,NULL
301,NULL
1430,NULL
1527,NULL
1528,NULL
1529,NULL
28498,NULL
28499,NULL
28500,NULL
28641,NULL
28642,NULL
28643,NULL
29043,NULL
32889,NULL
32890,NULL
32891,NULL
33316,NULL
34776,NULL
36528,NULL
36529,NULL
37115,NULL
37784,NULL
37787,NULL
37788,NULL
37789,NULL
38180,NULL
38181,NULL
39081,NULL
39082,NULL
39244,NULL
39248,NULL
41076,NULL
41100,NULL
41999,NULL
42000,NULL
42065,NULL
44990,NULL
44992,NULL
45012,NULL
45419,NULL
47836,NULL
50370,NULL
50372,NULL
51155,NULL
51157,NULL
53062,NULL
53524,NULL
53526,NULL
53530,NULL
53545,NULL
53762,NULL
53861,NULL
54556,NULL
55654,NULL
56201,NULL
56664,NULL
56847,NULL
58571,NULL
60183,NULL
60643,NULL
61425,NULL
61430,NULL
61443,NULL
62904,NULL
64196,NULL
78843,NULL
92608,NULL
136194,NULL
144213,NULL
145172,NULL
150432,NULL
150467,NULL
154022,NULL
154023,NULL
156772,NULL
177288,NULL
177346,NULL
210263,NULL
210318,NULL
212111,NULL
212180,NULL
212898,NULL
212950,NULL
213012,NULL
213307,NULL
229505,NULL
229514,NULL
229523,NULL
229527,NULL
229538,NULL
229608,NULL
254592,NULL
254593,NULL
257606,NULL
257614,NULL
258950,NULL
259005,NULL
263250,NULL
263251,NULL
263259,NULL
263261,NULL
267740,NULL
267742,NULL
269750,NULL
269757,NULL
273195,NULL
273197,NULL
273199,NULL
273201,NULL
273801,NULL
273979,NULL
276422,NULL
276425,NULL
276479,NULL
276526,NULL
276740,NULL
276753,NULL
279643,NULL
280154,NULL
280155,NULL
282970,NULL
282971,NULL
284121,NULL
284266,NULL
284291,NULL
287121,NULL
287123,NULL
287124,NULL
290344,NULL
290613,NULL
290697,NULL
291014,NULL
291034,NULL
293126,NULL
293128,NULL
297825,NULL
297828,NULL
298339,NULL
298342,NULL
298344,NULL
303349,NULL
303352,NULL
307879,NULL
307884,NULL
313939,NULL
313944,NULL
319257,NULL
319258,NULL
321834,NULL
321838,NULL
326277,NULL
326279,NULL
333403,NULL
333405,NULL
333409,NULL
333411,NULL
337993,NULL
337994,NULL
339793,NULL
339795,NULL
340165,NULL
340171,NULL
341426,NULL
341438,NULL
345267,NULL
345274,NULL
346226,NULL
346984,NULL
346985,NULL
347240,NULL
347246,NULL
347255,NULL
347263,NULL
354822,NULL
354824,NULL
354899,NULL
354900,NULL
356501,NULL
356504,NULL
358809,NULL
358812,NULL
365379,NULL
365380,NULL
365382,NULL
365383,NULL
365632,NULL
365637,NULL
369669,NULL
369670,NULL
369880,NULL
371362,NULL
371363,NULL
375147,NULL
375148,NULL
375149,NULL
378275,NULL
380771,NULL
380774,NULL
380775,NULL
386325,NULL
386329,NULL
386330,NULL
390794,NULL
390805,NULL
390806,NULL
390807,NULL
394858,NULL
395222,NULL
395224,NULL
395227,NULL
395490,NULL
402673,NULL
402676,NULL
402678,NULL
406416,NULL
406418,NULL
406420,NULL
408057,NULL
408058,NULL
408059,NULL
413950,NULL
413952,NULL
413953,NULL
418407,NULL
418409,NULL
418410,NULL
421689,NULL
421693,NULL
421694,NULL
421695,NULL
421696,NULL
421745,NULL
421746,NULL
421749,NULL
426364,NULL
426366,NULL
426368,NULL
431243,NULL
432014,NULL
432419,NULL
432421,NULL
432422,NULL
438087,NULL
438088,NULL
438089,NULL
441733,NULL
441734,NULL
441735,NULL
442342,NULL
442369,NULL
446079,NULL
446081,NULL
446082,NULL
451446,NULL
451448,NULL
451449,NULL
457116,NULL
457117,NULL
457118,NULL
461249,NULL
461250,NULL
461251,NULL
468278,NULL
468279,NULL
468280,NULL
472723,NULL
472724,NULL
472725,NULL
477088,NULL
477089,NULL
477090,NULL
483428,NULL
483429,NULL
483430,NULL
489637,NULL
489638,NULL
489639,NULL
495768,NULL
495769,NULL
495770,NULL
503397,NULL
503399,NULL
503400,NULL
508453,NULL
508454,NULL
508455,NULL
521219,NULL
521271,NULL
521272,NULL
525732,NULL
525733,NULL
525734,NULL
531241,NULL
531242,NULL
531243,NULL
537708,NULL
537709,NULL
537710,NULL
541554,NULL
541555,NULL
541556,NULL
545657,NULL
545658,NULL
545659,NULL
552565,NULL
552570,NULL
552575,NULL
563187,NULL
563188,NULL
563189,NULL
569323,NULL
569324,NULL
569325,NULL
576368,NULL
576369,NULL
576370,NULL
589359,NULL
589361,NULL
589363,NULL
596679,NULL
596680,NULL
596681,NULL
600403,NULL
602950,NULL
602952,NULL
602953,NULL
624775,NULL
624776,NULL
624778,NULL
633057,NULL
633058,NULL
633059,NULL
641635,NULL
641636,NULL
641637,NULL
676758,NULL
676759,NULL
676760,NULL
697347,NULL
697348,NULL
697352,NULL
738597,NULL
738598,NULL
738599,NULL
766161,NULL
766163,NULL
766165,NULL
792895,NULL
792896,NULL
792897,NULL
817393,NULL
817394,NULL
817395,NULL
836832,NULL
836833,NULL
836834,NULL
844469,NULL
844474,NULL
844475,NULL
857597,NULL
857612,NULL
857626,NULL
885503,NULL
885511,NULL
885523,NULL
891977,NULL
891982,NULL
891983,NULL
898974,NULL
903176,NULL
903186,NULL
928207,NULL
928210,NULL
928211,NULL
952673,NULL
960281,NULL
960285,NULL
960286,NULL
985080,NULL
985082,NULL
985083,NULL
985084,NULL
985179,NULL
985211,NULL
985235,NULL
985652,NULL
985653,NULL
985654,NULL
985685,NULL
985686,NULL
985687,NULL
985717,NULL
985718,NULL
985719,NULL
985735,NULL
985736,NULL
985737,NULL
985767,NULL
985768,NULL
985769,NULL
985794,NULL
985795,NULL
985796,NULL
985806,NULL
985807,NULL
985808,NULL
985850,NULL
985851,NULL
985852,NULL
985854,NULL
985875,NULL
985876,NULL
985877,NULL
985906,NULL
985907,NULL
985908,NULL
985933,NULL
985934,NULL
985935,NULL
985952,NULL
985953,NULL
985954,NULL
985957,NULL
985988,NULL
985989,NULL
985990,NULL
985997,NULL
985999,NULL
986000,NULL
986001,NULL
986002,NULL
986003,NULL
986018,NULL
986025,NULL
986043,NULL
986044,NULL
986045,NULL
986046,NULL
986048,NULL
986052,NULL
986053,NULL
986054,NULL
986072,NULL
986073,NULL
986074,NULL
986085,NULL
986086,NULL
986087,NULL
986088,NULL
986089,NULL
986110,NULL
986111,NULL
986112,NULL
986127,NULL
986128,NULL
986129,NULL
986135,NULL
986136,NULL
986137,NULL
986148,NULL
986149,NULL
986150,NULL
986152,NULL
986153,NULL
986163,NULL
986164,NULL
986165,NULL
986180,NULL
986181,NULL
986182,NULL
986201,NULL
986202,NULL
986203,NULL
986204,NULL
986210,NULL
986211,NULL
986215,NULL
986216,NULL
986217,NULL
986227,NULL
986228,NULL
986229,NULL
986235,NULL
986236,NULL
986237,NULL
986269,NULL
986270,NULL
986271,NULL
986272,NULL
986273,NULL
986274,NULL
986298,NULL
986299,NULL
986300,NULL
986307,NULL
986308,NULL
986309,NULL
986310,NULL
986311,NULL
986312,NULL
986317,NULL
986324,NULL
986325,NULL
986326,NULL
986328,NULL
986330,NULL
986331,NULL
986340,NULL
986341,NULL
986342,NULL
986345,NULL
986346,NULL
986347,NULL
986427,NULL
986428,NULL
986429,NULL
986432,NULL
986433,NULL
986435,NULL
986445,NULL
986446,NULL
986447,NULL
986452,NULL
986453,NULL
986454,NULL
986458,NULL
986459,NULL
986460,NULL
986461,NULL
986462,NULL
986468,NULL
986474,NULL
986494,NULL
986497,NULL
986504,NULL
986515,NULL
986516,NULL
986520,NULL
986522,NULL
986523,NULL
986524,NULL
986525,NULL
986526,NULL
986536,NULL
986550,NULL
986567,NULL
986568,NULL
986571,NULL
986572,NULL
986597,NULL
986598,NULL
986599,NULL
986603,NULL
986605,NULL
986606,NULL
986607,NULL
986608,NULL
986610,NULL
986611,NULL
986620,NULL
986625,NULL
986628,NULL
986629,NULL
986633,NULL
986653,NULL
986655,NULL
986656,NULL
986666,NULL
986667,NULL
986677,NULL
986678,NULL
986679,NULL
986680,NULL
986681,NULL
986691,NULL
986698,NULL
986712,NULL
986732,NULL
986733,NULL
986734,NULL
986737,NULL
986792,NULL
986802,NULL
986803,NULL
986812,NULL
986820,NULL
986821,NULL
986822,NULL
986824,NULL
986825,NULL
986827,NULL
986836,NULL
986837,NULL
986838,NULL
986839,NULL
986844,NULL
986850,NULL
986851,NULL
986865,NULL
986866,NULL
986867,NULL
986870,NULL
986875,NULL
986877,NULL
986885,NULL
986889,NULL
986894,NULL
986895,NULL
986896,NULL
986904,NULL
986916,NULL
986917,NULL
986928,NULL
986929,NULL
986930,NULL
986931,NULL
986941,NULL
986950,NULL
986951,NULL
986952,NULL
986958,NULL
986960,NULL
986961,NULL
986962,NULL
986964,NULL
986966,NULL
986967,NULL
986968,NULL
986969,NULL
986970,NULL
986973,NULL
986974,NULL
986990,NULL
987022,NULL
987023,NULL
987024,NULL
987028,NULL
987034,NULL
987035,NULL
987036,NULL
987043,NULL
987044,NULL
987045,NULL
987056,NULL
987057,NULL
987058,NULL
987060,NULL
987061,NULL
987062,NULL
987071,NULL
987072,NULL
987076,NULL
987077,NULL
987078,NULL
987088,NULL
987089,NULL
987090,NULL
987094,NULL
987095,NULL
987096,NULL
987099,NULL
987100,NULL
987101,NULL
987102,NULL
987103,NULL
987104,NULL
987109,NULL
987110,NULL
987111,NULL
987115,NULL
987116,NULL
987117,NULL
987124,NULL
987125,NULL
987126,NULL
987127,NULL
987128,NULL
987129,NULL
987130,NULL
987131,NULL
987132,NULL
987135,NULL
987136,NULL
987137,NULL
987145,NULL
987146,NULL
987147,NULL
987155,NULL
987156,NULL
987157,NULL
987158,NULL
987159,NULL
987160,NULL
987162,NULL
987163,NULL
987164,NULL
987177,NULL
987178,NULL
987179,NULL
987185,NULL
987186,NULL
987187,NULL
987204,NULL
987205,NULL
987208,NULL
987209,NULL
987210,NULL
987212,NULL
987213,NULL
987214,NULL
987215,NULL
987216,NULL
987217,NULL
987218,NULL
987219,NULL
987220,NULL
987253,NULL
987254,NULL
987255,NULL
987256,NULL
987257,NULL
987258,NULL
987259,NULL
987260,NULL
987261,NULL
987275,NULL
987276,NULL
987277,NULL
987279,NULL
987280,NULL
987281,NULL
987282,NULL
987283,NULL
987284,NULL
987285,NULL
987286,NULL
987287,NULL
987288,NULL
987291,NULL
987292,NULL
987293,NULL
987320,NULL
987321,NULL
987322,NULL
987323,NULL
987327,NULL
987334,NULL
987335,NULL
987336,NULL
987337,NULL
987338,NULL
987346,NULL
987357,NULL
987384,NULL
987399,NULL
987400,NULL
987404,NULL
987405,NULL
987406,NULL
987407,NULL
987409,NULL
987410,NULL
987411,NULL
987413,NULL
987414,NULL
987415,NULL
987428,NULL
987429,NULL
987430,NULL
987431,NULL
987432,NULL
987441,NULL
987442,NULL
987443,NULL
987444,NULL
987451,NULL
987452,NULL
987453,NULL
987467,NULL
987468,NULL
987469,NULL
987470,NULL
987473,NULL
987478,NULL
987482,NULL
987483,NULL
987484,NULL
987485,NULL
987486,NULL
987487,NULL
987494,NULL
987496,NULL
987507,NULL
987508,NULL
987509,NULL
987523,NULL
987524,NULL
987528,NULL
987529,NULL
987530,NULL
987536,NULL
987537,NULL
987538,NULL
987539,NULL
987540,NULL
987541,NULL
987542,NULL
987555,NULL
987556,NULL
987557,NULL
987569,NULL
987570,NULL
987571,NULL
987582,NULL
987583,NULL
987584,NULL
987585,NULL
987586,NULL
987587,NULL
987599,NULL
987601,NULL
987611,NULL
987613,NULL
987618,NULL
987619,NULL
987620,NULL
987627,NULL
987628,NULL
987629,NULL
987635,NULL
987642,NULL
987644,NULL
987647,NULL
987653,NULL
987655,NULL
987657,NULL
987660,NULL
987661,NULL
987666,NULL
987670,NULL
987673,NULL
987674,NULL
987676,NULL
987685,NULL
987686,NULL
987688,NULL
987689,NULL
987695,NULL
987700,NULL
987701,NULL
987706,NULL
987710,NULL
987711,NULL
987719,NULL
987720,NULL
987724,NULL
987725,NULL
987739,NULL
987741,NULL
987748,NULL
987757,NULL
987764,NULL
987765,NULL
987766,NULL
987769,NULL
987772,NULL
987777,NULL
987781,NULL
987783,NULL
987785,NULL
987787,NULL
987788,NULL
987795,NULL
987803,NULL
987806,NULL
987815,NULL
987817,NULL
987820,NULL
987824,NULL
987825,NULL
987838,NULL
987840,NULL
987841,NULL
987843,NULL
987844,NULL
987848,NULL
987857,NULL
987860,NULL
987863,NULL
987864,NULL
987865,NULL
987873,NULL
987879,NULL
987885,NULL
987901,NULL
987903,NULL
987905,NULL
987907,NULL
987913,NULL
987916,NULL
987928,NULL
987934,NULL
987944,NULL
987958,NULL
987959,NULL
987960,NULL
987963,NULL
987966,NULL
987968,NULL
987970,NULL
987971,NULL
987974,NULL
987978,NULL
987979,NULL
987980,NULL
987982,NULL
987987,NULL
987989,NULL
987994,NULL
988004,NULL
988006,NULL
988009,NULL
988010,NULL
988013,NULL
988014,NULL
988016,NULL
988019,NULL
988023,NULL
988029,NULL
988032,NULL
988035,NULL
988039,NULL
988041,NULL
988048,NULL
988053,NULL
988054,NULL
988057,NULL
988064,NULL
988070,NULL
988075,NULL
988082,NULL
988090,NULL
988101,NULL
988110,NULL
988111,NULL
988118,NULL
988124,NULL
988128,NULL
988187,NULL
988188,NULL
988192,NULL
988203,NULL
988206,NULL
988212,NULL
988215,NULL
988218,NULL
988222,NULL
988224,NULL
988225,NULL
988226,NULL
988242,NULL
988244,NULL
988249,NULL
988252,NULL
988260,NULL
988261,NULL
988263,NULL
988267,NULL
988271,NULL
988272,NULL
988275,NULL
988279,NULL
988286,NULL
988288,NULL
988289,NULL
988290,NULL
988297,NULL
988301,NULL
988309,NULL
988311,NULL
988314,NULL
988319,NULL
988322,NULL
988325,NULL
988331,NULL
988339,NULL
988341,NULL
988343,NULL
988350,NULL
988351,NULL
988352,NULL
988353,NULL
988354,NULL
988364,NULL
988371,NULL
988382,NULL
988383,NULL
988390,NULL
988392,NULL
988398,NULL
988399,NULL
988402,NULL
988404,NULL
988406,NULL
988419,NULL
988428,NULL
988430,NULL
988442,NULL
988443,NULL
988444,NULL
988446,NULL
988455,NULL
988457,NULL
988459,NULL
988460,NULL
988465,NULL
988466,NULL
988467,NULL
988468,NULL
988491,NULL
988497,NULL
988501,NULL
988503,NULL
988504,NULL
988508,NULL
988512,NULL
988517,NULL
988518,NULL
988523,NULL
988525,NULL
988530,NULL
988531,NULL
988532,NULL
988534,NULL
988539,NULL
988551,NULL
988552,NULL
988554,NULL
988555,NULL
988556,NULL
988559,NULL
988568,NULL
988569,NULL
988572,NULL
988581,NULL
988586,NULL
988599,NULL
988604,NULL
988605,NULL
988606,NULL
988608,NULL
988609,NULL
988611,NULL
988613,NULL
988618,NULL
988620,NULL
988622,NULL
988627,NULL
988628,NULL
988640,NULL
988641,NULL
988642,NULL
988646,NULL
988656,NULL
988661,NULL
988662,NULL
988663,NULL
988664,NULL
988665,NULL
988666,NULL
988667,NULL
988671,NULL
988675,NULL
988676,NULL
988677,NULL
988679,NULL
988685,NULL
988688,NULL
988692,NULL
988694,NULL
988697,NULL
988701,NULL
988702,NULL
988703,NULL
988705,NULL
988707,NULL
988709,NULL
988713,NULL
988714,NULL
988718,NULL
988725,NULL
988726,NULL
988727,NULL
988730,NULL
988737,NULL
988739,NULL
988742,NULL
988744,NULL
988750,NULL
988751,NULL
988752,NULL
988756,NULL
988757,NULL
988766,NULL
988776,NULL
988788,NULL
988793,NULL
988795,NULL
988796,NULL
988806,NULL
988808,NULL
988812,NULL
988815,NULL
988817,NULL
988832,NULL
988857,NULL
988865,NULL
988872,NULL
988875,NULL
988876,NULL
988881,NULL
988883,NULL
988885,NULL
988887,NULL
988889,NULL
988890,NULL
988891,NULL
988896,NULL
988897,NULL
988898,NULL
988903,NULL
988906,NULL
988907,NULL
988911,NULL
988917,NULL
988918,NULL
988920,NULL
988922,NULL
988928,NULL
988948,NULL
988949,NULL
988950,NULL
988953,NULL
988956,NULL
988957,NULL
988958,NULL
988959,NULL
988962,NULL
988966,NULL
988968,NULL
988969,NULL
988970,NULL
988972,NULL
988976,NULL
988977,NULL
988978,NULL
988980,NULL
988984,NULL
988986,NULL
988988,NULL
988994,NULL
988997,NULL
989000,NULL
989002,NULL
989007,NULL
989008,NULL
989009,NULL
989012,NULL
989013,NULL
989014,NULL
989016,NULL
989028,NULL
989030,NULL
989036,NULL
989038,NULL
989040,NULL
989042,NULL
989045,NULL
989048,NULL
989050,NULL
989052,NULL
989053,NULL
989054,NULL
989055,NULL
989057,NULL
989059,NULL
989064,NULL
989066,NULL
989069,NULL
989073,NULL
989077,NULL
989080,NULL
989082,NULL
989084,NULL
989086,NULL
989088,NULL
989090,NULL
989092,NULL
989094,NULL
989096,NULL
989101,NULL
989104,NULL
989110,NULL
989112,NULL
989114,NULL
989115,NULL
989116,NULL
989117,NULL
989119,NULL
989125,NULL
989127,NULL
989135,NULL
989137,NULL
989140,NULL
989145,NULL
989146,NULL
989147,NULL
989148,NULL
989149,NULL
989150,NULL
989152,NULL
989153,NULL
989154,NULL
989162,NULL
989166,NULL
989167,NULL
989170,NULL
989171,NULL
989172,NULL
989183,NULL
989185,NULL
989188,NULL
989193,NULL
989200,NULL
989222,NULL
989223,NULL
989224,NULL
989230,NULL
989232,NULL
989248,NULL
989249,NULL
989250,NULL
989252,NULL
989264,NULL
989265,NULL
989266,NULL
989267,NULL
989268,NULL
989270,Overall,Prediction
989278,NULL
989282,NULL
989285,NULL
989287,NULL
989295,NULL
989297,NULL
989300,NULL
989306,NULL
989308,NULL
989309,NULL
989312,Overall,Prediction
989320,NULL
989325,Design,Overall
989326,NULL
989327,NULL
989329,NULL
989337,NULL
989339,NULL
989345,Overall,Prediction
989346,NULL
989347,NULL
989351,NULL
989353,NULL
989357,NULL
989359,NULL
989361,NULL
989362,Overall,Prediction
989365,NULL
989378,NULL
989381,NULL
989383,Overall,Prediction
989396,NULL
989410,NULL
989411,NULL
989415,NULL
989418,NULL
989419,NULL
989420,NULL
989424,NULL
989426,NULL
989430,NULL
989440,Overall,Prediction
989441,NULL
989456,NULL
989462,NULL
989464,NULL
989466,NULL
989469,NULL
989474,Overall,Prediction
989475,NULL
989476,NULL
989494,Overall,Prediction
989505,Overall,Prediction
989506,Overall,Prediction
989520,NULL
989521,NULL
989526,Overall,Prediction
989527,NULL
989528,NULL
989546,NULL
989554,NULL
989558,Overall,Prediction
989559,NULL
989560,NULL
989573,NULL
989585,NULL
989586,NULL
989587,NULL
989592,NULL
989602,Overall,Prediction
989626,Overall,Prediction
989633,NULL
989635,NULL
989637,NULL
989645,Overall,Prediction
989646,NULL
989647,NULL
989651,NULL
989653,Overall,Prediction
989659,NULL
989661,NULL
989664,Overall,Prediction
989665,NULL
989666,NULL
989669,Overall,Prediction
989676,NULL
989678,NULL
989687,NULL
989692,Overall,Prediction
989700,Overall,Prediction
989701,NULL
989702,NULL
989705,Overall,Prediction
989706,NULL
989707,NULL
989723,NULL
989725,NULL
989727,NULL
989729,NULL
989733,Overall,Prediction
989735,NULL
989736,NULL
989737,NULL
989739,NULL
989747,NULL
989750,NULL
989755,NULL
989757,NULL
989760,NULL
989767,Design,Overall
989772,NULL
989774,Overall,Prediction
989783,Design,Overall
989785,NULL
989790,NULL
989797,NULL
989799,Overall,Prediction
989803,NULL
989805,NULL
989808,NULL
989815,Overall,Prediction
989816,NULL
989817,NULL
989822,Design,Overall
989827,Overall,Prediction
989841,Overall,Prediction
989842,NULL
989843,NULL
989847,NULL
989849,NULL
989853,NULL
989855,NULL
989857,NULL
989859,Overall,Prediction
989860,NULL
989861,NULL
989864,NULL
989867,NULL
989868,Overall,Prediction
989873,NULL
989878,Overall,Prediction
989879,NULL
989880,NULL
989885,NULL
989886,NULL
989887,NULL
989894,NULL
989912,NULL
989918,NULL
989920,Overall,Prediction
989922,Overall,Prediction
989927,Design,Overall
989952,Overall,Prediction
989953,NULL
989954,NULL
989955,Overall,Prediction
989956,NULL
989957,NULL
989963,NULL
989964,Overall,Prediction
989965,NULL
989966,NULL
989972,NULL
989974,NULL
989985,NULL
989993,NULL
989994,Electron Density,Overall,Prediction
990000,NULL
990002,Design,Overall
990010,NULL
990012,NULL
990020,NULL
990022,NULL
990025,NULL
990027,NULL
990028,NULL
990034,NULL
990041,NULL
990046,Overall,Prediction
990049,NULL
990050,NULL
990051,NULL
990052,NULL
990058,NULL
990067,NULL
990071,NULL
990072,NULL
990082,Overall,Prediction
990083,NULL
990084,NULL
990086,NULL
990087,Overall,Prediction
990088,NULL
990093,NULL
990096,NULL
990101,NULL
990103,NULL
990117,NULL
990121,NULL
990123,NULL
990125,NULL
990126,Overall,Prediction
990132,NULL
990135,Overall,Prediction
990136,NULL
990137,NULL
990141,Overall,Prediction
990142,NULL
990143,NULL
990152,Overall,Prediction
990153,NULL
990154,NULL
990164,NULL
990177,NULL
990179,NULL
990181,NULL
990185,Overall,Prediction
990186,Design,Overall
990197,NULL
990199,NULL
990204,NULL
990211,NULL
990213,NULL
990215,NULL
990223,NULL
990225,NULL
990227,NULL
990229,NULL
990231,NULL
990233,NULL
990235,NULL
990243,NULL
990244,NULL
990245,NULL
990248,NULL
990252,Overall,Prediction
990257,NULL
990259,Overall,Prediction
990263,NULL
990265,NULL
990273,Overall,Prediction
990274,NULL
990275,NULL
990281,Overall,Prediction
990289,Overall,Prediction
990301,Overall,Prediction
990303,Overall,Prediction
990304,NULL
990305,NULL
990310,Electron Density,Overall,Prediction
990323,NULL
990328,Overall,Prediction
990329,NULL
990330,NULL
990334,Electron Density,Overall,Prediction
990340,Electron Density,Overall,Prediction
990342,Overall,Prediction
990343,NULL
990344,NULL
990346,NULL
990353,NULL
990354,NULL
990355,NULL
990403,NULL
990414,NULL
990424,NULL
990430,NULL
990440,NULL
990442,NULL
990443,NULL
990446,NULL
990449,NULL
990450,NULL
990451,NULL
990462,NULL
990468,NULL
990476,Overall,Prediction
990477,NULL
990478,NULL
990486,NULL
990488,NULL
990499,NULL
990501,NULL
990503,NULL
990508,NULL
990541,NULL
990544,NULL
990552,NULL
990557,NULL
990559,NULL
990560,NULL
990571,NULL
990583,NULL
990585,NULL
990609,NULL
990610,NULL
990611,NULL
990616,NULL
990621,NULL
990622,NULL
990627,Electron Density,Overall,Prediction
990629,Overall,Prediction
990631,NULL
990656,NULL
990657,NULL
990658,NULL
990688,NULL
990689,Overall,Prediction
990690,NULL
990691,NULL
990711,Overall,Prediction
990721,NULL
990723,NULL
990725,NULL
990728,NULL
990747,NULL
990748,Overall,Prediction
990749,NULL
990750,NULL
990765,NULL
990767,NULL
990770,NULL
990772,NULL
990784,NULL
990793,NULL
990803,Overall,Prediction
990805,NULL
990807,NULL
990812,NULL
990815,Design,Overall
990819,NULL
990826,NULL
990828,NULL
990829,Overall,Prediction
990830,NULL
990831,NULL
990837,Overall,Prediction
990840,NULL
990841,NULL
990852,NULL
990857,NULL
990858,Overall,Prediction
990860,NULL
990862,NULL
990865,NULL
990868,NULL
990876,NULL
990880,NULL
990883,Electron Density,Overall,Prediction
990887,Overall,Prediction
990888,NULL
990889,NULL
990896,NULL
990899,NULL
990901,NULL
990911,Design,Overall
990916,Electron Density,Overall,Prediction
990918,NULL
990920,NULL
990937,NULL
990939,NULL
990949,NULL
990952,Overall,Prediction
990953,NULL
990954,NULL
990956,NULL
990959,NULL
990961,NULL
990962,Electron Density,Overall,Prediction
990972,NULL
990977,NULL
990978,Overall,Prediction
990995,NULL
990997,NULL
991002,Overall,Prediction
991008,Overall,Prediction
991009,NULL
991010,NULL
991018,NULL
991024,NULL
991030,Overall,Prediction
991031,NULL
991032,NULL
991057,Overall,Prediction,Symmetry
991064,NULL
991065,NULL
991079,Overall,Prediction
991080,NULL
991081,NULL
991083,NULL
991096,Overall,Prediction
991105,Overall,Prediction
991113,Overall,Prediction
991114,NULL
991115,NULL
991121,NULL
991138,NULL
991141,Design,Overall
991148,NULL
991150,NULL
991154,NULL
991163,NULL
991165,NULL
991168,Overall,Prediction
991169,Overall,Prediction,Symmetry
991176,Overall,Prediction
991190,NULL
